,대여소,Station,Distance
2492,버스정류장 앞,쌍문,0.004313157801703589
2493,서울시립과학관,하계,0.010354504059245631
2494,삼육대 도서관,갈매,0.011889145207720494
2495,대청역,대청,0.0005003967450913416
2496,문정중교 사거리,문정,0.00885186202848527
2497,기업은행 앞,방학,0.002438282270150342
2498,신도봉사거리 버스정류장,방학,0.00578649072879171
2499,신동아타워 버스정류소,쌍문,0.014686129066647666
2500,우리은행 앞,방학,0.0012772916692737853
2501,위례포레샤인17단지 위례대로 방면,거여,0.009926956902508012
2502,남부순환로 205,마곡,0.01340756350207334
2503,마곡엠밸리10단지 앞,마곡,0.0066927761305756416
2504,한국SGI 양천문화회관 앞,화곡,0.013178317480242402
2505,강서면허시험장 앞,마곡,0.011978001432781013
2506,수명초등학교,마곡,0.007973798408539054
2507,순흥안씨묘 건너편,금천구청,0.014360276128372004
2508,항동하버리안2단지아파트 후문,온수,0.008928810317869636
2509,둔촌오륜역 1번 출구,둔촌동,0.00854656184865924
2510,마천금호어울림 1차아파트 건너편,마천,0.003159684548634058
2511,몽마르뜨공원입구,서초,0.005362232922930528
2512,국악고교 앞 교차로,양재시민의숲,0.010794720657712613
2513,삼일초등학교 인근,남성,0.005044192679743859
2514,양재동 꽃시장 입구,양재시민의숲,0.003034276821593404
2515,배명고등학교,수서,0.011485869970506336
2516,문정·가락 대여소 앞,수서,0.008058799732800345
2517,도곡동 경남아파트 건너편,매봉,0.005972245379882995
2518,마천청소년센터,마천,0.004711305173607616
2519,송파파인타운 4단지 403동,장지,0.003995677046459056
2520,공무원연금매점 교차로 (개포주공9단지 입구),대모산입구,0.0032168643122789903
2521,은평뉴타운 상림마을 13단지,구파발,0.011855861488135475
2522,은평 지웰테라스,구파발,0.014875447375153212
2523,강동리버스트6단지,상일동,0.01520550559392682
2524,고덕숲 아이파크 2,상일동,0.006805879423710668
2525,고덕중학교 후문,상일동,0.006477696763258835
2526,해뜨는 주유소옆 리엔파크 109동앞,상일동,0.0054690882158384265
2527,가락쌍용2차아파트 103동,오금,0.00615604287813499
2528,고덕숲 아이파크 1,상일동,0.0035056331373300178
2529,강동리버스트8단지,상일동,0.017105691368733623
2530,강남한신휴플러스 6단지,수서,0.019282011532581498
2531,상일초등학교,상일동,0.011603436438348295
2532,생태공원앞 교차로(조명탑),굽은다리,0.011975905124042632
2533,말우물 어린이 공원,상일동,0.004650650605713268
2534,리싸이클시티,고덕,0.0030374178724973232
2535,묘곡초등학교,고덕,0.004240305501918621
2536,보훈병원 후문옆(더 원커피),길동,0.01137142029700768
2537,명일근린공원공동체텃밭,고덕,0.0058014389518908915
2538,고덕초등학교,상일동,0.004804043283210335
2539,한영외국어고등학교,고덕,0.006491426911891162
2540,중앙보훈병원역3번출구,길동,0.012207179449743309
2541,거여동사거리 송파둘레길 입구,거여,0.005191158859069946
2542,가락미륭아파트 앞,경찰병원,0.005221901894141244
2543,문정 법조단지11,장지,0.002681288968019254
2544,세곡동 사거리(대왕초등학교 정류장),복정,0.02054248985183665
2545,도봉고등학교 맞은편,도봉산,0.004347685918959758
2546,위례포레샤인18단지 1812동,마천,0.007857720661770602
2547,위례아이파크 101동 맞은편,장지,0.015371312365090269
2548,송파파인타운 7단지,장지,0.0036578233367725193
2549,거여5단지 503동 앞,거여,0.0042256994491085605
2550,송파 안전체험교육관,마천,0.008201983169278145
2551,방죽마을 입구,수서,0.016996909449276447
2552,위례 포레샤인 1809동 부근,마천,0.008352106086346319
2553,문정중학교,문정,0.00853381168731171
2554,위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,복정,0.011788211689605567
2555,대림아파트 후문 상가 옆,남성,0.004323018448266623
2556,구룡역 4번 출구,구룡,0.0016504852554230867
2557,구룡역 5번 출구,구룡,0.0008448044640728485
2558,낙성대 교수아파트,낙성대,0.00999792137625149
2559,구룡사 앞 교차로 (보도육교),양재시민의숲,0.013068622526281591
2560,LH강남힐스테이트아파트,일원,0.013816594075824268
2561,은곡마을,수서,0.020476835528301627
2562,세곡데이케어센터,복정,0.02554900096627945
2563,우솔초등학교 맞은편,경마공원,0.016847290555172322
2564,청계산입구역 2번출구,청계산입구,0.0007878544355441798
2565,능안마을입구,청계산입구,0.014195126553372007
2566,서초리슈빌S 글로벌 앞,양재시민의숲,0.01698480512418402
2567,개포1단지아파트 입구 (보도육교),구룡,0.008169593191227228
2568,안골마을입구,청계산입구,0.012155825834841382
2569,내곡파출소 뒤 정자,청계산입구,0.011728896921200108
2570,언남초등학교 앞,청계산입구,0.00961935779107414
2571,삼성전자R&D어린이집 뒤,양재시민의숲,0.01715912997984616
2572,옛골 입구,청계산입구,0.021881429450953126
2573,한국지역난방공사강남지사,수서,0.009007124269502498
2574,본마을 정류소 앞,청계산입구,0.00737081032180812
2575,서울북부지방법원,도봉,0.002210396899742231
2576,월계문화체육센터,월계,0.007281092905768536
2577,도봉동실내스포츠센터,도봉,0.00516615445816808
2578,도봉문화정보도서관 삼거리,녹천,0.006662033012132543
2579,상계34동 주민센터 대여소,당고개,0.00476550138563971
2580,수락 행복발전소 앞,수락산,0.005331418455215386
2581,금천구립 독산도서관,금천구청,0.018419350225182034
2582,남태령역 2번출구,남태령,0.0007424496767509363
2583,본마을 노인복지센터 앞,청계산입구,0.007776987048492119
2584,서울추모공원 입구,청계산입구,0.014660441715883614
2585,서초종합체육관 입구,양재시민의숲,0.011244406859767889
2586,서초케이타운앞,청계산입구,0.010557612321451106
2587,탑성마을입구,청계산입구,0.011340659413809014
2588,탑성마을 버스정거장 옆,청계산입구,0.01195852597231122
2589,염곡동(염통골) 입구,양재시민의숲,0.014311121068596382
2590,구룡터널 입구(개포1단지아파트),구룡,0.010879639407645886
